claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,verifiability,verification_status,verification_reason,gt_source,gt_source_table,gt_source_stats,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
claude_03115_001,claude,03115,Relació entre indicadors de demografia (03115),overview_and_main_message,This chart examines the relationship between population density and annual growth rate across 24 geographic observations,value,,24,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,24.0
claude_03115_002,claude,03115,Relació entre indicadors de demografia (03115),overview_and_main_message,"The main message is a consistent negative correlation: areas with higher population density record lower or negative growth rates, while low-density areas show the strongest positive growth",other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_003,claude,03115,Relació entre indicadors de demografia (03115),chart_structure,"The horizontal axis represents population density in hab/km², ranging from 68.21 to 596.78",value,,68.21|596.78,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_004,claude,03115,Relació entre indicadors de demografia (03115),chart_structure,"The vertical axis represents the annual growth rate as a percentage, ranging from −1.24% to 2.70%",proportion,,1.24|2.70,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_005,claude,03115,Relació entre indicadors de demografia (03115),chart_structure,The smooth line and markers together show the overall trend and individual data points,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_006,claude,03115,Relació entre indicadors de demografia (03115),relevant_patterns_trends_and_comparisons,"At the lowest densities (below approximately 150 hab/km²), growth rates are consistently positive and reach up to 2.70%",extreme,<,150|2.70,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_007,claude,03115,Relació entre indicadors de demografia (03115),relevant_patterns_trends_and_comparisons,"At medium densities (150–400 hab/km²), rates become more variable and generally decrease",trend,decrease,150|400,,medium,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_008,claude,03115,Relació entre indicadors de demografia (03115),relevant_patterns_trends_and_comparisons,"At the highest density (596.78 hab/km²), the growth rate reaches its minimum of −1.24%",extreme,max,596.78|1.24,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_009,claude,03115,Relació entre indicadors de demografia (03115),relevant_patterns_trends_and_comparisons,The inverse relationship between density and growth is consistent across all 24 observations,value,,24,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,24.0
claude_03115_010,claude,03115,Relació entre indicadors de demografia (03115),essential_key_details,The minimum growth rate is −1.24% at 596.78 hab/km² — the highest density in the dataset,extreme,max,1.24|596.78,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_011,claude,03115,Relació entre indicadors de demografia (03115),essential_key_details,The maximum growth rate is 2.70% at the lowest density (68.21 hab/km²),extreme,max,2.70|68.21,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
claude_03115_012,claude,03115,Relació entre indicadors de demografia (03115),essential_key_details,Average values are approximately 350 hab/km² and 0.74% annual growth,proportion,,350|0.74,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_001,gemini,03115,Relació entre indicadors de demografia (03115),overview_and_main_message,"This chart shows the ""Relació entre indicadors de demografia (03115)""",value,,03115,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_002,gemini,03115,Relació entre indicadors de demografia (03115),overview_and_main_message,"The main conclusion is a negative correlation between the variables, indicating that as one increases, the other generally decreases",trend,increase,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_003,gemini,03115,Relació entre indicadors de demografia (03115),chart_structure,The X-axis displays densitat (hab/km²) ranging from 68.21 to 596.78 hab/km²,value,,68.21|596.78,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_004,gemini,03115,Relació entre indicadors de demografia (03115),chart_structure,"The Y-axis represents the values in creixement anual (%), spanning from -1.24 to 2.7 Creixement anual (%)",proportion,,-1.24|2.7,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_005,gemini,03115,Relació entre indicadors de demografia (03115),relevant_patterns_trends_and_comparisons,Data points steadily move towards lower values as the independent variable increases,trend,increase,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_006,gemini,03115,Relació entre indicadors de demografia (03115),essential_key_details,The maximum recorded value on the primary axis is 2.7 Creixement anual (%),extreme,max,2.7,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_007,gemini,03115,Relació entre indicadors de demografia (03115),essential_key_details,The minimum value is -1.24 Creixement anual (%),extreme,min,-1.24,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
gemini_03115_008,gemini,03115,Relació entre indicadors de demografia (03115),essential_key_details,"On the X-axis, the recorded values range from 68.21 to 596.78 hab/km²",value,,68.21|596.78,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,24,0,,,,,,
chatgpt_03151_001,chatgpt,03151,Relació entre indicadors de demografia (03151),overview_and_main_message,"The main message is a negative relationship: as the horizontal variable increases, the vertical variable generally decreases",trend,increase,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_002,chatgpt,03151,Relació entre indicadors de demografia (03151),chart_structure,"The horizontal axis represents Densitat (hab/km²), ranging from 30.71 to 592.83",value,,30.71|592.83,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_003,chatgpt,03151,Relació entre indicadors de demografia (03151),chart_structure,"The vertical axis represents Creixement anual (%), ranging from -1.21 to 3.13",proportion,,-1.21|3.13,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_004,chatgpt,03151,Relació entre indicadors de demografia (03151),chart_structure,All observations belong to a single sample group,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_005,chatgpt,03151,Relació entre indicadors de demografia (03151),relevant_patterns_trends_and_comparisons,"As Densitat (hab/km²) increases, Creixement anual (%) tends to fall, moving from positive growth or higher rates at low Densitat (hab/km²) values toward lower values at high Densitat (hab/km²) values",trend,increase,,,medium,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_006,chatgpt,03151,Relació entre indicadors de demografia (03151),relevant_patterns_trends_and_comparisons,"Most values lie within the overall axis ranges from 30.71 to 592.83 for Densitat (hab/km²) and from -1.21 to 3.13 for Creixement anual (%), with central averages near 394.21 and 0.38",proportion,,30.71|592.83|-1.21|3.13|394.21|0.38,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_007,chatgpt,03151,Relació entre indicadors de demografia (03151),relevant_patterns_trends_and_comparisons,"The vertical values cross zero, ranging from -1.21 to 3.13, which means the chart includes both negative and positive outcomes",value,,-1.21|3.13,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_008,chatgpt,03151,Relació entre indicadors de demografia (03151),essential_key_details,"The minimum observed value on the horizontal axis is 30.71 and the maximum is 592.83, with an average of 394.21",extreme,max,30.71|592.83|394.21,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_009,chatgpt,03151,Relació entre indicadors de demografia (03151),essential_key_details,"The minimum observed value on the vertical axis is -1.21 and the maximum is 3.13, with an average of 0.38",extreme,max,-1.21|3.13|0.38,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
chatgpt_03151_010,chatgpt,03151,Relació entre indicadors de demografia (03151),essential_key_details,These values summarise the typical level and the full spread needed to interpret the chart's message,other,,,,low,insufficient_data,no_numeric_values_in_claim,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
claude_03151_001,claude,03151,Relació entre indicadors de demografia (03151),overview_and_main_message,This chart examines the relationship between population density and annual growth rate across 16 geographic observations,value,,16,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,16.0
claude_03151_002,claude,03151,Relació entre indicadors de demografia (03151),overview_and_main_message,"The main message is a clear negative correlation: the highest growth rate occurs at the lowest density and the most negative growth rate at the highest density, with the relationship spanning the widest growth range (from −1.21% to 3.13%) across the demographic charts in this batch",extreme,max,1.21|3.13,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
claude_03151_003,claude,03151,Relació entre indicadors de demografia (03151),chart_structure,"The horizontal axis represents population density in hab/km², ranging from 30.71 to 592.83",value,,30.71|592.83,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
claude_03151_004,claude,03151,Relació entre indicadors de demografia (03151),chart_structure,"The vertical axis represents the annual growth rate as a percentage, ranging from −1.21% to 3.13%",proportion,,1.21|3.13,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
claude_03151_005,claude,03151,Relació entre indicadors de demografia (03151),chart_structure,The smooth line highlights the overall trend across 16 data points,value,,16,,high,supported,all_numeric_values_matched,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,16.0
claude_03151_006,claude,03151,Relació entre indicadors de demografia (03151),relevant_patterns_trends_and_comparisons,The maximum growth rate (3.13%) occurs at the minimum density (30.71 hab/km²),extreme,max,3.13|30.71,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
claude_03151_007,claude,03151,Relació entre indicadors de demografia (03151),relevant_patterns_trends_and_comparisons,"At very low densities (30–100 hab/km²), growth rates range from approximately 2.0% to 3.1%, all strongly positive",proportion,,30|100|2.0|3.1,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
claude_03151_008,claude,03151,Relació entre indicadors de demografia (03151),relevant_patterns_trends_and_comparisons,"At higher densities (above 400 hab/km²), growth rates fall toward zero or negative values",value,>,400,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
claude_03151_009,claude,03151,Relació entre indicadors de demografia (03151),relevant_patterns_trends_and_comparisons,"At the maximum density (592.83 hab/km²), the growth rate is −1.21%",extreme,max,592.83|1.21,,high,contradicted,some_numeric_values_not_found,"{'table': 'chartsold.json', 'stats': None}",chartsold.json,,0,16,0,,,,,,
