claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review
openai_00499_0716,openai,00499,health indicators by category (00499),chart_structure,"The Y axis represents thousands of patients, ranging from 107.5 to 162.6",value,,107.5|162.6,,"The Y axis represents thousands of patients, ranging from 107.5 to 162.6",high,False
openai_00499_0717,openai,00499,health indicators by category (00499),relevant_patterns_trends_and_comparisons,The strongest pattern is the consistent ranking of the three series across every category,ranking,,,,The strongest pattern is the consistent ranking of the three series across every category,medium,True
openai_00499_0718,openai,00499,health indicators by category (00499),relevant_patterns_trends_and_comparisons,"Resolved values stay in a narrow band around 112.3 thousand patients on average, Under follow-up around 133.0 thousand, and Referred around 155.7 thousand",value,,112.3|133.0|155.7,,"Resolved values stay in a narrow band around 112.3 thousand patients on average, Under follow-up around 133.0 thousand, and Referred around 155.7 thousand",high,False
openai_00499_0719,openai,00499,health indicators by category (00499),relevant_patterns_trends_and_comparisons,"Resolved ranges from 107.5 to 116.6, Under follow-up from 127.0 to 138.9, and Referred from 150.6 to 162.6",value,,107.5|116.6|127.0|138.9|150.6|162.6,,"Resolved ranges from 107.5 to 116.6, Under follow-up from 127.0 to 138.9, and Referred from 150.6 to 162.6",high,False
openai_00499_0720,openai,00499,health indicators by category (00499),relevant_patterns_trends_and_comparisons,"A third pattern is that Hospitalization and Diagnosis tend to be among the higher categories, especially for Under follow-up and Referred, while Pediatrics, Oncology, and Diagnosis include some of the lowest Resolved values",extreme,min,,,"A third pattern is that Hospitalization and Diagnosis tend to be among the higher categories, especially for Under follow-up and Referred, while Pediatrics, Oncology, and Diagnosis include some of the lowest Resolved values",medium,True
openai_00499_0721,openai,00499,health indicators by category (00499),relevant_patterns_trends_and_comparisons,"Mental health stands out as the highest category for Resolved, even though it is not the highest for the other two series",extreme,max,,,"Mental health stands out as the highest category for Resolved, even though it is not the highest for the other two series",medium,True
openai_00499_0722,openai,00499,health indicators by category (00499),essential_key_details,"Across all 27 values, the overall average is about 133.7 thousand patients, with a minimum of 107.5 and a maximum of 162.6",extreme,max,27|133.7|107.5|162.6,,"Across all 27 values, the overall average is about 133.7 thousand patients, with a minimum of 107.5 and a maximum of 162.6",high,False
openai_00499_0723,openai,00499,health indicators by category (00499),essential_key_details,"For the series averages: Resolved averages 112.3 thousand patients, with a minimum of 107.5 in Pediatrics and a maximum of 116.6 in Mental health",extreme,max,112.3|107.5|116.6,,"For the series averages: Resolved averages 112.3 thousand patients, with a minimum of 107.5 in Pediatrics and a maximum of 116.6 in Mental health",high,False
openai_00499_0724,openai,00499,health indicators by category (00499),essential_key_details,"Under follow-up averages 133.0 thousand, with a minimum of 127.0 in Rehabilitation and a maximum of 138.9 in Diagnosis",extreme,max,133.0|127.0|138.9,,"Under follow-up averages 133.0 thousand, with a minimum of 127.0 in Rehabilitation and a maximum of 138.9 in Diagnosis",high,False
openai_00499_0725,openai,00499,health indicators by category (00499),essential_key_details,"Referred averages 155.7 thousand, with a minimum of 150.6 in Emergency and a maximum of 162.6 in Hospitalization",extreme,max,155.7|150.6|162.6,,"Referred averages 155.7 thousand, with a minimum of 150.6 in Emergency and a maximum of 162.6 in Hospitalization",high,False
openai_00499_0726,openai,00499,health indicators by category (00499),essential_key_details,"Looking at categories as a whole, Hospitalization has the highest average across its three values at about 138.3 thousand patients, while Emergency has the lowest category average at about 130.7 thousand",extreme,max,138.3|130.7,,"Looking at categories as a whole, Hospitalization has the highest average across its three values at about 138.3 thousand patients, while Emergency has the lowest category average at about 130.7 thousand",high,False
openai_00499_0727,openai,00499,health indicators by category (00499),essential_key_details,"The widest within-category spread occurs in Oncology, with values from 108.5 to 160.5, and the narrowest spread occurs in Mental health, from 116.6 to 151.0",value,,108.5|160.5|116.6|151.0,,"The widest within-category spread occurs in Oncology, with values from 108.5 to 160.5, and the narrowest spread occurs in Mental health, from 116.6 to 151.0",high,False
