claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review,verification_status,verification_reason,gt_source,gt_values_count,gt_category_count,gt_series_count,gt_min,gt_max,gt_mean,gt_median,gt_std_dev,matched_values
openai_01892_2870,openai,01892,finance indicators by category (01892),essential_key_details,The minimum value is Revenue at 28.7 M€,extreme,min,28.7,,The minimum value is Revenue at 28.7 M€,high,False,supported,checked_against_groundtruth_min,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",10,10,1,28.7,107.2,68.28,67.7,26.184211,28.7
openai_01892_2871,openai,01892,finance indicators by category (01892),essential_key_details,The maximum value is Working capital at 107.2 M€,extreme,max,107.2,,The maximum value is Working capital at 107.2 M€,high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",10,10,1,28.7,107.2,68.28,67.7,26.184211,107.2
openai_01892_2872,openai,01892,finance indicators by category (01892),essential_key_details,The total spread between them is 78.5 M€,value,,78.5,,The total spread between them is 78.5 M€,high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",10,10,1,28.7,107.2,68.28,67.7,26.184211,78.5
openai_01892_2873,openai,01892,finance indicators by category (01892),essential_key_details,"The average across all categories is 68.28 M€, and the median is 67.7 M€",value,,68.28|67.7,,"The average across all categories is 68.28 M€, and the median is 67.7 M€",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",10,10,1,28.7,107.2,68.28,67.7,26.184211,68.28|67.7
openai_01892_2874,openai,01892,finance indicators by category (01892),essential_key_details,"Lower-quartile values begin around 50.6 M€ and upper-quartile values around 89.2 M€, which reinforces that many categories are clustered from the low 50s up to the high 80s, while the endpoints extend below and above that band",value,>,50.6|89.2|5|8,,"Lower-quartile values begin around 50.6 M€ and upper-quartile values around 89.2 M€, which reinforces that many categories are clustered from the low 50s up to the high 80s, while the endpoints extend below and above that band",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",10,10,1,28.7,107.2,68.28,67.7,26.184211,
openai_01892_2875,openai,01892,finance indicators by category (01892),essential_key_details,"Among notable category values, Margin is 50.0 M€, Capex 52.4 M€, Debt 60.9 M€, Taxes 82.9 M€, Depreciation 96.3 M€, and Working capital exceeds 100 M€ at 107.2 M€",value,>,50.0|52.4|60.9|82.9|96.3|100|107.2,,"Among notable category values, Margin is 50.0 M€, Capex 52.4 M€, Debt 60.9 M€, Taxes 82.9 M€, Depreciation 96.3 M€, and Working capital exceeds 100 M€ at 107.2 M€",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",10,10,1,28.7,107.2,68.28,67.7,26.184211,50.0|52.4|60.9|82.9|96.3|107.2
openai_01898_2876,openai,01898,finance indicators by category (01898),overview_and_main_message,"This chart shows finance indicators by category, comparing the monetary value of nine categories in millions of euros",other,,,,"This chart shows finance indicators by category, comparing the monetary value of nine categories in millions of euros",low,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,
openai_01898_2877,openai,01898,finance indicators by category (01898),overview_and_main_message,"Its main message is that the values vary substantially across categories, with the highest figures concentrated in Margin and Capex, while Reserves and Taxes are the lowest",extreme,max,,,"Its main message is that the values vary substantially across categories, with the highest figures concentrated in Margin and Capex, while Reserves and Taxes are the lowest",medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,
openai_01898_2878,openai,01898,finance indicators by category (01898),overview_and_main_message,"Overall, the categories span a wide range, from just under 60 M€ to just over 121 M€",value,,60|121,,"Overall, the categories span a wide range, from just under 60 M€ to just over 121 M€",high,False,contradicted,some_numeric_values_not_found,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,
openai_01898_2879,openai,01898,finance indicators by category (01898),chart_structure,It is used here to compare one financial value for each category rather than to show a continuous time trend,other,,,,It is used here to compare one financial value for each category rather than to show a continuous time trend,low,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,
openai_01898_2880,openai,01898,finance indicators by category (01898),chart_structure,The Y axis is labeled M€ and ranges from 59.6 to 121.4 M€,value,,59.6|121.4,,The Y axis is labeled M€ and ranges from 59.6 to 121.4 M€,high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,59.6|121.4
openai_01898_2881,openai,01898,finance indicators by category (01898),relevant_patterns_trends_and_comparisons,The strongest contrast is between the top group and the bottom group,extreme,max,,,The strongest contrast is between the top group and the bottom group,medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,
openai_01898_2882,openai,01898,finance indicators by category (01898),relevant_patterns_trends_and_comparisons,"Margin has the highest value at 121.4 M€, closely followed by Capex at 120.1 M€, while Reserves is the lowest at 59.6 M€ and Taxes is also low at 62.1 M€",extreme,max,121.4|120.1|59.6|62.1,,"Margin has the highest value at 121.4 M€, closely followed by Capex at 120.1 M€, while Reserves is the lowest at 59.6 M€ and Taxes is also low at 62.1 M€",high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,121.4|120.1|59.6|62.1
openai_01898_2883,openai,01898,finance indicators by category (01898),relevant_patterns_trends_and_comparisons,A middle band of values sits around the overall average,other,,,,A middle band of values sits around the overall average,low,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,
openai_01898_2884,openai,01898,finance indicators by category (01898),relevant_patterns_trends_and_comparisons,"The average across all categories is about 90.5 M€, and Revenue at 91.8 M€ is very close to that level",value,,90.5|91.8,,"The average across all categories is about 90.5 M€, and Revenue at 91.8 M€ is very close to that level",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,90.5|91.8
openai_01898_2885,openai,01898,finance indicators by category (01898),relevant_patterns_trends_and_comparisons,"Debt at 98.4 M€ is somewhat above average, while Dividends at 78.3 M€ and Depreciation at 70.4 M€ are below it",value,>,98.4|78.3|70.4,,"Debt at 98.4 M€ is somewhat above average, while Dividends at 78.3 M€ and Depreciation at 70.4 M€ are below it",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,98.4|78.3|70.4
openai_01898_2886,openai,01898,finance indicators by category (01898),relevant_patterns_trends_and_comparisons,"Across the full set of categories, the values do not stay stable: they rise from Revenue to a peak around Margin and Capex, then fall notably through Dividends, Taxes, and Reserves, before edging up again at Depreciation",extreme,max,,,"Across the full set of categories, the values do not stay stable: they rise from Revenue to a peak around Margin and Capex, then fall notably through Dividends, Taxes, and Reserves, before edging up again at Depreciation",medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,
openai_01898_2887,openai,01898,finance indicators by category (01898),essential_key_details,The maximum value in the chart is Margin at 121.4 M€,extreme,max,121.4,,The maximum value in the chart is Margin at 121.4 M€,high,False,supported,checked_against_groundtruth_max,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,121.4
openai_01898_2888,openai,01898,finance indicators by category (01898),essential_key_details,The minimum value is Reserves at 59.6 M€,extreme,min,59.6,,The minimum value is Reserves at 59.6 M€,high,False,supported,checked_against_groundtruth_min,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,59.6
openai_01898_2889,openai,01898,finance indicators by category (01898),essential_key_details,"The overall average is 90.49 M€, and the median is 91.8 M€",value,,90.49|91.8,,"The overall average is 90.49 M€, and the median is 91.8 M€",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,90.49|91.8
openai_01898_2890,openai,01898,finance indicators by category (01898),essential_key_details,"The total spread is 61.8 M€, showing a substantial difference between the highest and lowest categories",extreme,max,61.8,,"The total spread is 61.8 M€, showing a substantial difference between the highest and lowest categories",high,False,insufficient_data,composite_extreme_not_fully_checkable,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",9,9,1,59.6,121.4,90.488889,91.8,24.198473,61.8
openai_01907_2891,openai,01907,web analytics indicators by category (01907),overview_and_main_message,"This chart shows web analytics indicators by traffic category, measured in thousands of sessions",other,,,,"This chart shows web analytics indicators by traffic category, measured in thousands of sessions",low,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",7,7,1,226.6,441.0,257.228571,226.6,81.035583,
openai_01907_2892,openai,01907,web analytics indicators by category (01907),overview_and_main_message,"Social has substantially more sessions than every other category, while all remaining categories share the same lower value",proportion,,,,"Social has substantially more sessions than every other category, while all remaining categories share the same lower value",medium,True,insufficient_data,no_numeric_values_in_claim,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",7,7,1,226.6,441.0,257.228571,226.6,81.035583,
openai_01907_2893,openai,01907,web analytics indicators by category (01907),chart_structure,"The variable on the Y axis is thousands of sessions, ranging from 226.6 to 441.0",value,,226.6|441.0,,"The variable on the Y axis is thousands of sessions, ranging from 226.6 to 441.0",high,False,supported,all_numeric_values_matched,"{'table': 'charts.json', 'stats': 'numeric_summary.global_stats'}",7,7,1,226.6,441.0,257.228571,226.6,81.035583,226.6|441.0
